symbol,username,user_followers,text,timestamp,sentiment,reshared_count,link,message_id,scraped_at
TSEM,MarketVisionn1,3,"$TSEM highlights the growing gap between fundamentals and index-driven price action. The reported shipment of ~5M photonic ICs with $MRVL points to real AI infrastructure demand, while the sharp selloff tied to Russell 3000E Growth removal reflects mechanical flows rather than business deterioration. In these setups, fundamentals and technical index rules can diverge sharply in the short term, even if the long-term signal remains intact.",2026-07-05T17:26:01Z,Neutral,0,https://stocktwits.com/message/658292846,658292846,2026-07-06T09:56:58.204994
TSEM,hedgefundoptionsmaster,41,"$TSEM 102
Price to earnings. Should b 20. Puts this pos at $40.",2026-07-04T16:39:54Z,Neutral,0,https://stocktwits.com/message/658273727,658273727,2026-07-05T08:44:09.533570
TSEM,hedgefundoptionsmaster,41,$TSEM cash burn rate they only have operational funds for 45 days.  Huge secondary and dilution coming this week most likely. Have to discount the shares so $150 a given this week prolly overshoot to $120,2026-07-04T16:38:35Z,Neutral,0,https://stocktwits.com/message/658273698,658273698,2026-07-05T08:44:09.533593
TSEM,hedgefundoptionsmaster,41,$TSEM,2026-07-04T16:37:11Z,Neutral,0,https://stocktwits.com/message/658273665,658273665,2026-07-05T08:44:09.533598
TSEM,hedgefundoptionsmaster,41,$TSEM another Wu Han Chinese scam exposed Insiders open $175 close $110 where support is by Wednesday.,2026-07-04T16:36:56Z,Neutral,0,https://stocktwits.com/message/658273657,658273657,2026-07-05T08:44:09.533602
TSEM,Hedgeblack,5,$TSEM I got too many semiconductor stocks lost $500 in two days.Still learning I going to unload a few when they go up next and diversity from the different industries.That hoe sucked me dry ...,2026-07-02T20:10:50Z,Neutral,0,https://stocktwits.com/message/658216912,658216912,2026-07-03T08:54:08.977765
TSEM,WallStreetBulll,1,"$TSEM looks like the next photonics name to get hit. 
 
$200 is the first real line in the sand. Lose that, and the chart has room to slide fast into the $140-$150 area.",2026-07-02T17:45:47Z,Neutral,0,https://stocktwits.com/message/658195053,658195053,2026-07-03T08:54:08.977779
TSEM,Tradr_ETFs,73,"$TSEM 🚨New ticker: $TSEU. The Tradr 2X Long TSEM Daily ETF is built for traders looking to express a bullish view on Tower Semiconductor with 2X daily exposure to TSEM. One ETF, no margin or options required. Investing in leveraged ETFs involves significant risk. 
https://www.tradretfs.com/tseu?utm_source=Stocktwits",2026-07-02T14:13:55Z,Neutral,0,https://stocktwits.com/message/658153283,658153283,2026-07-03T08:54:08.977784
TSEM,Tradr_ETFs,73,"$TSEM  🚨 Attention, Traders! Tradr just introduced 5 new 2X long leveraged ETFs. 
 
CIEX for Ciena (CIEN) 
QNTU for Quantinuum (QNT) 
RMBX for Rambus (RMBS) 
$TSEU  for Tower Semiconductor (TSEM) 
TTMX for TTM Technologies (TTMI) 
 
Read launch presser 👉🏻  https://www.prnewswire.com/news-releases/tradr-introduces-leveraged-etfs-on-ciena-quantinuum-rambus-tower-semiconductor-and-ttm-technologies-302815257.html 
 
Investing in leveraged ETFs involves significant risk.",2026-07-01T12:13:57Z,Neutral,0,https://stocktwits.com/message/658007351,658007351,2026-07-02T08:43:24.502480
TSEM,Estimize,102675,"Wall St is expecting 0.76 EPS for $TSEM Q2 [Reporting 08/04 BMO]
http://www.estimize.com/intro/tsem?chart=historical&amp;metric_name=eps&amp;utm_co",2026-07-01T12:12:15Z,Neutral,0,https://stocktwits.com/message/658007211,658007211,2026-07-02T08:43:24.502503
